departement,ICU,rea_adultes_public,surcapacity,color_code,color
01,684.2916252604196,12,57.02430210503496,red,"[222, 0, 23]"
02,501.43316687866843,34,14.748034319960837,red,"[222, 0, 23]"
03,410.66479660302247,24,17.111033191792604,red,"[222, 0, 23]"
04,34.244623644267094,6,5.707437274044516,red,"[222, 0, 23]"
05,127.44049926872466,8,15.930062408590583,red,"[222, 0, 23]"
06,1672.1377728733287,65,25.72519650574352,red,"[222, 0, 23]"
07,255.4161985317993,8,31.927024816474912,red,"[222, 0, 23]"
08,210.11997503746062,12,17.509997919788386,red,"[222, 0, 23]"
09,93.44224764417285,8,11.680280955521607,red,"[222, 0, 23]"
10,56.89804672892469,12,4.7415038940770575,red,"[222, 0, 23]"
11,180.0734684067025,16,11.254591775418906,red,"[222, 0, 23]"
12,165.80138304736866,11,15.072853004306241,red,"[222, 0, 23]"
13,1312.2451343345792,146,8.987980372154652,red,"[222, 0, 23]"
14,878.4913348745617,76,11.559096511507391,red,"[222, 0, 23]"
15,173.86253173290265,8,21.73281646661283,red,"[222, 0, 23]"
16,0.9843738851781951,12,0.08203115709818293,lightgreen,"[0, 157, 0]"
17,679.75346223975,30,22.658448741325,red,"[222, 0, 23]"
18,345.8712364382702,12,28.82260303652252,red,"[222, 0, 23]"
19,198.85017713642117,15,13.256678475761412,red,"[222, 0, 23]"
21,572.2870422752043,57,10.040123548687795,red,"[222, 0, 23]"
22,632.4727756010504,14,45.17662682864646,red,"[222, 0, 23]"
23,92.32155499677359,8,11.540194374596698,red,"[222, 0, 23]"
24,428.33864412321844,19,22.544139164379917,red,"[222, 0, 23]"
25,561.1855108843274,40,14.029637772108185,red,"[222, 0, 23]"
26,300.4837657710128,24,12.520156907125534,red,"[222, 0, 23]"
27,2.70687478017341,12,0.22557289834778416,lightgreen,"[0, 157, 0]"
28,420.112368919029,20,21.00561844595145,red,"[222, 0, 23]"
29,860.4073007532089,66,13.036474253836499,red,"[222, 0, 23]"
2A,1.7038322852912644,10,0.17038322852912643,lightgreen,"[0, 157, 0]"
2B,191.37218744343116,8,23.921523430428895,red,"[222, 0, 23]"
30,594.3642888611333,39,15.24010997079829,red,"[222, 0, 23]"
31,904.5462502556305,101,8.95590346787753,red,"[222, 0, 23]"
32,160.22633908111575,8,20.02829238513947,red,"[222, 0, 23]"
33,2000.9739243404251,147,13.612067512519898,red,"[222, 0, 23]"
34,1396.6100802914148,98,14.251123268279743,red,"[222, 0, 23]"
35,1190.0666962319438,60,19.834444937199063,red,"[222, 0, 23]"
36,204.78836645120316,10,20.478836645120317,red,"[222, 0, 23]"
37,619.4685390964347,69,8.977804914441084,red,"[222, 0, 23]"
38,5.573574923175253,66,0.08444810489659475,lightgreen,"[0, 157, 0]"
39,220.5740438502245,8,27.571755481278064,red,"[222, 0, 23]"
40,729.3999659247868,14,52.099997566056196,red,"[222, 0, 23]"
41,270.9620298898312,12,22.58016915748593,red,"[222, 0, 23]"
42,30.516313901630458,54,0.5651169241042677,green,"[138, 205, 1]"
43,0.7501513310427406,8,0.09376891638034257,lightgreen,"[0, 157, 0]"
44,740.4303443978614,77,9.615978498673524,red,"[222, 0, 23]"
45,623.6874377153748,47,13.269945483305847,red,"[222, 0, 23]"
46,200.06998647772372,8,25.008748309715465,red,"[222, 0, 23]"
47,443.8705859151101,11,40.35187144682819,red,"[222, 0, 23]"
48,0.24084807211897438,3,0.0802826907063248,lightgreen,"[0, 157, 0]"
49,477.31560701246804,61,7.824846016597837,red,"[222, 0, 23]"
50,482.30123038862575,28,17.22504394245092,red,"[222, 0, 23]"
51,353.7644996072918,44,8.040102263802085,red,"[222, 0, 23]"
52,53.11793064455817,8,6.6397413305697714,red,"[222, 0, 23]"
53,302.1412361947858,8,37.767654524348224,red,"[222, 0, 23]"
54,552.5743711201679,65,8.501144171079506,red,"[222, 0, 23]"
55,1.2199639419651354,8,0.15249549274564192,lightgreen,"[0, 157, 0]"
56,1029.6147394613563,22,46.80066997551619,red,"[222, 0, 23]"
57,51.81012959664622,56,0.9251808856543968,green,"[138, 205, 1]"
58,142.79061982623557,12,11.899218318852965,red,"[222, 0, 23]"
59,2675.0796431607027,203,13.177732232318732,red,"[222, 0, 23]"
60,1548.1483467028593,36,43.00412074174609,red,"[222, 0, 23]"
61,228.54482372851766,16,14.284051483032354,red,"[222, 0, 23]"
62,1546.1285878763322,82,18.855226681418685,red,"[222, 0, 23]"
63,694.8691623676419,67,10.371181527875253,red,"[222, 0, 23]"
64,254.84076609549376,35,7.281164745585536,red,"[222, 0, 23]"
65,81.7641313535974,12,6.813677612799784,red,"[222, 0, 23]"
66,2.0508369721336317,24,0.08545154050556798,lightgreen,"[0, 157, 0]"
67,886.0469603323016,122,7.262680002723784,red,"[222, 0, 23]"
68,459.1712162916684,70,6.559588804166691,red,"[222, 0, 23]"
69,1899.5704134691957,145,13.100485610132385,red,"[222, 0, 23]"
70,380.44886675345475,12,31.704072229454564,red,"[222, 0, 23]"
71,469.8630923886946,26,18.071657399565176,red,"[222, 0, 23]"
72,597.1467313113822,17,35.126278312434245,red,"[222, 0, 23]"
73,392.06933498877953,18,21.78162972159886,red,"[222, 0, 23]"
74,816.2865783782139,34,24.00842877582982,red,"[222, 0, 23]"
75,2300.250782288584,333,6.907660006872625,red,"[222, 0, 23]"
76,38.08070048671074,93,0.4094698977065671,lightgreen,"[0, 157, 0]"
77,1288.6600107453007,69,18.676232039786967,red,"[222, 0, 23]"
78,1135.171804933534,56,20.270925088098824,red,"[222, 0, 23]"
79,483.4310801207791,8,60.428885015097386,red,"[222, 0, 23]"
80,658.9750731253883,58,11.36163919181704,red,"[222, 0, 23]"
81,346.1408280606905,16,21.633801753793158,red,"[222, 0, 23]"
82,4.666608092000871,10,0.4666608092000871,lightgreen,"[0, 157, 0]"
83,1613.8982137296132,48,33.622879452700275,red,"[222, 0, 23]"
84,505.60757937081826,16,31.60047371067614,red,"[222, 0, 23]"
85,11.773736799710614,18,0.6540964888728119,green,"[138, 205, 1]"
86,446.15601611369055,53,8.418038039880955,red,"[222, 0, 23]"
87,395.92180973643934,24,16.49674207235164,red,"[222, 0, 23]"
88,11.286104159165172,8,1.4107630198956465,yellow,"[255, 235, 0]"
89,485.3678070243353,18,26.96487816801863,red,"[222, 0, 23]"
90,25.726394718690045,25,1.0290557887476017,yellow,"[255, 235, 0]"
91,1305.7787568641138,44,29.67678992872986,red,"[222, 0, 23]"
92,1604.460240848967,99,16.206669099484515,red,"[222, 0, 23]"
93,1403.016411817023,67,20.940543459955567,red,"[222, 0, 23]"
94,669.316771647665,136,4.921446850350478,red,"[222, 0, 23]"
95,841.8530259135171,60,14.030883765225285,red,"[222, 0, 23]"
971,277.3357969866561,27,10.271696184690965,red,"[222, 0, 23]"
972,290.0829453330196,26,11.157036358962293,red,"[222, 0, 23]"
973,32.09099660985051,13,2.4685382007577314,orange,"[254, 129, 0]"
974,403.3364900496458,52,7.7564709624931885,red,"[222, 0, 23]"
976,333.7810788551161,6,55.63017980918602,red,"[222, 0, 23]"
